prásknout	tuonksárp	prásk-nou-t	normalized_slav_verbs.tsv		OK	
praskot	toksarp	prask-ot	normalized-MorfoCzech_dictionary.tsv			
prastarý	ýratsarp	pra-star-ý	normalized-MorfoCzech_dictionary.tsv			
prastrýčka	akčýrtsarp	pra-strýč-k-a	normalized-MorfoCzech_dictionary.tsv			
prášit	tišárp	práš-i-t	normalized_slav_verbs.tsv			
prašivá	ávišarp	praš-i-v-á	normalized-MorfoCzech_dictionary.tsv			
prašivět	těvišarp	praš-i-v-ě-t	normalized_slav_verbs.tsv			
prašivka	akvišarp	praš-i-v-k-a	normalized-MorfoCzech_dictionary.tsv			
prašivko	okvišarp	praš-i-v-k-o	normalized-MorfoCzech_dictionary.tsv			
prašivku	ukvišarp	praš-i-v-k-u	normalized-MorfoCzech_dictionary.tsv			
práškovat	tavokšárp	práš-k-ova-t	normalized_slav_verbs.tsv			
práškovou	uovokšárp	práš-k-ov-ou	extension-for-ud			
prášky	ykšárp	práš-k-y	extension-for-ud			
prašníkový	ývokínšarp	praš-ník-ov-ý	our-1k-bandsample-lemmas.tsv			
prašpatná	ántapšarp	pra-špat-n-á	normalized-MorfoCzech_dictionary.tsv			
praštět	tětšarp	prašt-ě-t	normalized_slav_verbs.tsv			
praští	ítšarp	prašt-í	extension-for-ud			
praštil	litšarp	prašt-i-l	normalized-MorfoCzech_dictionary.tsv			
praštíme	emítšarp	prašt-í-me	our-2k-bandsample-forms.tsv			
praštit	titšarp	prašt-i-t	our-2k-bandsample-lemmas.tsv			
prát	tárp	pr-á-t	our-2k-bandsample-lemmas.tsv			
práv	várp	práv	our-2k-bandsample-forms.tsv			
pravá	ávarp	prav-á	normalized-MorfoCzech_dictionary.tsv			
práva	avárp	práv-a	extension-for-ud			
pravd	dvarp	prav-d	normalized-MorfoCzech_dictionary.tsv			
pravda	advarp	prav-d-a	inconsist-ostrava-winner			
pravdách	hcádvarp	prav-d-á-ch	normalized-MorfoCzech_dictionary.tsv	prav-d-ách	OK	
pravdami	imadvarp	prav-d-a-m-i	normalized-MorfoCzech_dictionary.tsv	prav-d-ami	OK	
pravdě	ědvarp	prav-d-ě	normalized-MorfoCzech_dictionary.tsv			
pravděpodobně	ěnbodopědvarp	pravd-ě-podob-n-ě	our-2.1k-uniffreqsample-lemmas.tsv			
pravděpodobnější	íšjěnbodopědvarp	prav-d-ě-po-dob-n-ějš-í	extension-for-ud			
pravděpodobnosti	itsonbodopědvarp	prav-d-ě-po-dob-n-ost-i	extension-for-ud		OK	
pravděpodobností	ítsonbodopědvarp	prav-d-ě-po-dob-n-ost-í	extension-for-ud			
pravděpodobný	ýnbodopědvarp	pravd-ě-podob-n-ý	inconsist-our-winner			
pravdivá	ávidvarp	prav-d-iv-á	normalized-MorfoCzech_dictionary.tsv			
pravdivé	évidvarp	prav-d-iv-é	normalized-MorfoCzech_dictionary.tsv			
pravdivě	ěvidvarp	prav-d-iv-ě	extension-for-ud			
pravdivější	íšjěvidvarp	prav-d-iv-ěj-š-í	normalized-MorfoCzech_dictionary.tsv			
pravdivost	tsovidvarp	prav-d-iv-ost	normalized-MorfoCzech_dictionary.tsv			
pravdivosti	itsovidvarp	prav-d-iv-ost-i	normalized-MorfoCzech_dictionary.tsv			
pravdivou	uovidvarp	prav-d-iv-ou	normalized-MorfoCzech_dictionary.tsv			
pravdivý	ývidvarp	prav-d-iv-ý	our-2k-bandsample-lemmas.tsv			
pravdivými	imývidvarp	prav-d-iv-ý-m-i	normalized-MorfoCzech_dictionary.tsv	prav-d-iv-ými	OK	
pravdou	uodvarp	prav-d-ou	normalized-MorfoCzech_dictionary.tsv			
pravdu	udvarp	prav-d-u	normalized-MorfoCzech_dictionary.tsv			
pravdy	ydvarp	prav-d-y	normalized-MorfoCzech_dictionary.tsv			
pravé	évarp	prav-é	normalized-MorfoCzech_dictionary.tsv			
právě	ěvárp	práv-ě	our-2.1k-uniffreqsample-lemmas.tsv			
pravého	ohévarp	prav-é-ho	normalized-MorfoCzech_dictionary.tsv	prav-ého		
pravěký	ýkěvarp	pra-věk-ý	our-2k-bandsample-lemmas.tsv			
pravěkých	hcýkěvarp	pra-věk-ých	our-2k-bandsample-forms.tsv			
pravém	mévarp	prav-é-m	normalized-MorfoCzech_dictionary.tsv			
právem	mevárp	práv-e-m	normalized-MorfoCzech_dictionary.tsv			
praví	ívarp	prav-í	normalized-MorfoCzech_dictionary.tsv			
pravidel	ledivarp	prav-i-del	our-2k-bandsample-forms.tsv			
pravidelně	ěnledivarp	prav-i-del-n-ě	extension-for-ud			
pravidelný	ýnledivarp	prav-idel-n-ý	our-2.1k-uniffreqsample-lemmas.tsv			
pravidelným	mýnledivarp	prav-i-del-n-ý-m	normalized-MorfoCzech_dictionary.tsv			
pravidla	aldivarp	prav-i-dl-a	normalized-MorfoCzech_dictionary.tsv			
pravidlo	oldivarp	prav-i-dl-o	our-2k-bandsample-lemmas.tsv			
pravil	livarp	prav-i-l	normalized-MorfoCzech_dictionary.tsv			
pravila	alivarp	prav-i-l-a	normalized-MorfoCzech_dictionary.tsv			
pravím	mívarp	prav-í-m	our-2k-bandsample-forms.tsv			
pravit	tivarp	prav-i-t	our-2k-bandsample-lemmas.tsv			
pravítkem	mektívarp	prav-í-tk-em	our-2k-bandsample-forms.tsv			
pravítko	oktívarp	prav-í-tk-o	our-2k-bandsample-lemmas.tsv			
právní	ínvárp	práv-n-í	extension-for-ud			
právnictví	ívtcinvárp	práv-n-ic-tv-í	normalized-MorfoCzech_dictionary.tsv			
právního	ohínvárp	práv-n-ího	extension-for-ud			
právních	hcínvárp	práv-n-ích	extension-for-ud			
právník	kínvárp	práv-n-ík	normalized-MorfoCzech_dictionary.tsv			
právníkem	mekínvárp	práv-ník-em	extension-for-ud			
právo	ovárp	práv-o	our-2k-bandsample-lemmas.tsv			
pravoslavnost	tsonvalsovarp	prav-o-slav-n-ost	our-1k-bandsample-lemmas.tsv			
pravou	uovarp	prav-ou	normalized-MorfoCzech_dictionary.tsv			
právu	uvárp	práv-u	normalized-MorfoCzech_dictionary.tsv			
pravý	ývarp	prav-ý	our-2.1k-uniffreqsample-lemmas.tsv			
pravým	mývarp	prav-ý-m	normalized-MorfoCzech_dictionary.tsv			
praxe	exarp	prax-e	inconsist-ostrava-winner			
praxi	ixarp	prax-i	normalized-MorfoCzech_dictionary.tsv			
praxí	íxarp	prax-í	extension-for-ud			
prázdné	éndzárp	prázdn-é	extension-for-ud			
prázdného	ohéndzárp	prázd-n-é-ho	normalized-MorfoCzech_dictionary.tsv	prázd-n-ého		
prázdniny	ynindzárp	prázdn-iny	our-2.1k-uniffreqsample-lemmas.tsv			
prázdnit	tindzárp	prázd-n-i-t	normalized_slav_verbs.tsv			
prázdnota	atondzárp	prázd-n-ot-a	normalized-MorfoCzech_dictionary.tsv			
prázdný	ýndzárp	prázdn-ý	inconsist-our-winner			
prázdnýma	amýndzárp	prázd-n-ýma	all-revision			
praze	ezarp	praz-e	normalized-MorfoCzech_dictionary.tsv			
pražádné	éndážarp	pra-žád-n-é	normalized-MorfoCzech_dictionary.tsv			
pražit	tižarp	praž-i-t	normalized_slav_verbs.tsv			
praživoucí	ícuovižarp	pra-ži-v-ou-c-í	normalized-MorfoCzech_dictionary.tsv			
pražská	áksžarp	praž-sk-á	extension-for-ud			
pražské	éksžarp	praž-sk-é	extension-for-ud			
pražského	ohéksžarp	praž-sk-ého	extension-for-ud			
pražskou	uoksžarp	praž-sk-ou	our-2k-bandsample-forms.tsv			
pražský	ýksžarp	praž-sk-ý	our-2k-bandsample-lemmas.tsv			
prcek	kecrp	prc-ek	normalized-MorfoCzech_dictionary.tsv			
prcinko	oknicrp	prc-in-k-o	normalized-MorfoCzech_dictionary.tsv			
prdět	tědrp	prd-ě-t	normalized_slav_verbs.tsv			
prdnout	tuondrp	prd-nou-t	normalized_slav_verbs.tsv		OK	
prdolit	tilodrp	prdol-i-t	normalized_slav_verbs.tsv			
precizní	ínzicerp	pre-ciz-n-í	normalized-MorfoCzech_dictionary.tsv			
precizovat	tavozicerp	preciz-ova-t	normalized_slav_verbs.tsv			
predestinovat	tavonitsederp	pre-destin-ova-t	normalized_slav_verbs.tsv			
prefabrikvatelný	ýnletavkirbaferp	pre-fabrik-va-teln-ý	our-1k-bandsample-lemmas.tsv		OK	
preferovat	tavoreferp	prefer-ova-t	normalized_slav_verbs.tsv			
preferujeme	emejureferp	pre-fer-uje-me	extension-for-ud		OK	
prejtu	utjerp	prejt-u	normalized-MorfoCzech_dictionary.tsv			
prejudikovat	tavokidujerp	pre-ju-dik-ova-t	normalized_slav_verbs.tsv			
preliminovat	tavonimilerp	pre-limin-ova-t	normalized_slav_verbs.tsv			
preludovat	tavodulerp	pre-lud-ova-t	normalized_slav_verbs.tsv			
premiér	réimerp	prem-iér	extension-for-ud			
premiérova	avoréimerp	prem-iér-ov-a	extension-for-ud			
premií	íimerp	prem-i-í	extension-for-ud			
prémií	íimérp	prém-i-í	extension-for-ud			
prémiovat	tavoimérp	prém-i-ova-t	normalized_slav_verbs.tsv			
premovat	tavomerp	prem-ova-t	normalized_slav_verbs.tsv			
preparovat	tavoraperp	prepar-ova-t	normalized_slav_verbs.tsv			
presentovat	tavotneserp	present-ova-t	extension-for-ud			
press	sserp	press	extension-for-ud			
prestiži	ižitserp	prestiž-i	normalized-MorfoCzech_dictionary.tsv			
presto	otserp	presto	normalized-MorfoCzech_dictionary.tsv			
pretexty	ytxeterp	pre-text-y	normalized-MorfoCzech_dictionary.tsv			
prétorský	ýksrotérp	prétor-sk-ý	our-2.1k-uniffreqsample-lemmas.tsv			
prevenci	icneverp	pre-venc-i	extension-for-ud			
prevencí	ícneverp	pre-venc-í	extension-for-ud			
preventivními	imínvitneverp	pre-vent-iv-n-ími	extension-for-ud			
prevít	tíverp	prevít	normalized-MorfoCzech_dictionary.tsv			
previtský	ýkstiverp	previt-sk-ý	normalized-MorfoCzech_dictionary.tsv			
prezentace	ecatnezerp	prezent-ac-e	our-1k-bandsample-lemmas.tsv			
prezentaci	icatnezerp	prezent-ac-i	extension-for-ud			
prezentací	ícatnezerp	prezent-ac-í	extension-for-ud			
prezentovat	tavotnezerp	prezent-ova-t	normalized_slav_verbs.tsv			
prezentují	íjutnezerp	prezent-uj-í	extension-for-ud		OK	
prezident	tnedizerp	prezid-ent	inconsist-ostrava-winner			
prezidenta	atnedizerp	prezid-ent-a	normalized-MorfoCzech_dictionary.tsv			
prezidentem	metnedizerp	prezid-ent-e-m	normalized-MorfoCzech_dictionary.tsv			
prezidentovi	ivotnedizerp	prezid-ent-ovi	normalized-MorfoCzech_dictionary.tsv			
prezidentů	ůtnedizerp	prezid-ent-ů	extension-for-ud			
prezzolini	inilozzerp	prezzolini	normalized-MorfoCzech_dictionary.tsv			
prchat	tahcrp	prch-a-t	normalized_slav_verbs.tsv			
prchavý	ývahcrp	prch-a-v-ý	normalized-MorfoCzech_dictionary.tsv			
prchnout	tuonhcrp	prch-nou-t	normalized_slav_verbs.tsv		OK	
pribiševičův	vůčivešibirp	pribišev-ič-ův	our-2.1k-uniffreqsample-lemmas.tsv			
primary	yramirp	primary	normalized-MorfoCzech_dictionary.tsv			
primář	řámirp	prim-ář	extension-for-ud			
primus	sumirp	prim-us	normalized-MorfoCzech_dictionary.tsv			
princ	cnirp	princ	normalized-MorfoCzech_dictionary.tsv			
princátko	oktácnirp	princ-át-k-o	normalized-MorfoCzech_dictionary.tsv			
princátky	yktácnirp	princ-át-k-y	normalized-MorfoCzech_dictionary.tsv			
princezka	akzecnirp	princ-ez-k-a	normalized-MorfoCzech_dictionary.tsv			
princezna	anzecnirp	princ-ez-n-a	normalized-MorfoCzech_dictionary.tsv			
princezničko	okčinzecnirp	princ-ez-n-ič-k-o	normalized-MorfoCzech_dictionary.tsv	princezn ičk o	OK	
princeznino	oninzecnirp	princ-ez-n-in-o	normalized-MorfoCzech_dictionary.tsv			
princezno	onzecnirp	princ-ez-n-o	normalized-MorfoCzech_dictionary.tsv			
princeznou	uonzecnirp	princ-ez-n-ou	normalized-MorfoCzech_dictionary.tsv		OK	
princeznu	unzecnirp	princ-ez-n-u	normalized-MorfoCzech_dictionary.tsv			
princip	picnirp	princip	normalized-MorfoCzech_dictionary.tsv			
principech	hcepicnirp	princip-e-ch	normalized-MorfoCzech_dictionary.tsv	princip-ech	OK	
principem	mepicnirp	princip-e-m	normalized-MorfoCzech_dictionary.tsv			
principu	upicnirp	princip-u	extension-for-ud			
principy	ypicnirp	princip-y	normalized-MorfoCzech_dictionary.tsv			
princmetálovou	uovolátemcnirp	princ-metál-ov-ou	normalized-MorfoCzech_dictionary.tsv			
priori	iroirp	priori	normalized-MorfoCzech_dictionary.tsv			
prioritní	íntiroirp	prior-it-n-í	extension-for-ud			
prioritních	hcíntiroirp	prior-it-n-ích	extension-for-ud			
prioritou	uotiroirp	prior-it-ou	extension-for-ud			
privatizace	ecazitavirp	privat-iz-ac-e	extension-for-ud			
privatizací	ícazitavirp	privat-iz-ac-í	extension-for-ud			
privatizovat	tavozitavirp	privat-iz-ova-t	normalized_slav_verbs.tsv			
privátně	ěntávirp	priv-át-n-ě	normalized-MorfoCzech_dictionary.tsv			
privilegovat	tavogelivirp	privi-leg-ova-t	normalized_slav_verbs.tsv			
prkno	onkrp	prkn-o	normalized-MorfoCzech_dictionary.tsv			
pro	orp	pro	our-2.1k-uniffreqsample-lemmas.tsv			
probádat	tadáborp	pro-bád-a-t	normalized_slav_verbs.tsv			
probdět	tědborp	pro-bd-ě-t	normalized_slav_verbs.tsv			
probdít	tídborp	pro-bd-í-t	normalized_slav_verbs.tsv			
probědovat	tavoděborp	pro-běd-ova-t	normalized_slav_verbs.tsv			
proběhám	máhěborp	pro-běh-á-m	our-2k-bandsample-forms.tsv			
proběhat	tahěborp	pro-běh-a-t	our-2k-bandsample-lemmas.tsv			
proběhl	lhěborp	pro-běh-l	extension-for-ud			
proběhla	alhěborp	pro-běh-l-a	extension-for-ud			
proběhne	enhěborp	pro-běh-ne	all-revision			
proběhnout	tuonhěborp	pro-běh-nou-t	normalized_slav_verbs.tsv		OK	
probělat	talěborp	pro-běl-a-t	normalized_slav_verbs.tsv			
probělávat	taválěborp	pro-běl-á-v-a-t	normalized_slav_verbs.tsv			
probělet	telěborp	pro-běl-e-t	normalized_slav_verbs.tsv			
probělit	tilěborp	pro-běl-i-t	normalized_slav_verbs.tsv			
probendit	tidneborp	pro-bend-i-t	normalized_slav_verbs.tsv			
probere	ereborp	pro-ber-e	extension-for-ud			
probíhá	áhíborp	pro-bíh-á	normalized-MorfoCzech_dictionary.tsv			
probíhajících	hcícíjahíborp	pro-bíh-aj-íc-ích	extension-for-ud		OK	
probíhat	tahíborp	pro-bíh-a-t	our-1k-bandsample-lemmas.tsv			
probíjet	tejíborp	pro-bíj-e-t	normalized_slav_verbs.tsv		OK	
probírat	taríborp	pro-bír-a-t	normalized_slav_verbs.tsv			
probít	tíborp	pro-bí-t	normalized_slav_verbs.tsv			
problém	mélborp	problém	our-2.1k-uniffreqsample-lemmas.tsv			
problematice	ecitamelborp	problem-at-ic-e	extension-for-ud			
problematické	ékcitamelborp	problem-at-ic-k-é	extension-for-ud			
problematického	ohékcitamelborp	problem-at-ic-k-é-ho	normalized-MorfoCzech_dictionary.tsv	problem-at-ic-k-ého	OK	
problematičnost	tsončitamelborp	problem-at-ič-n-ost	normalized-MorfoCzech_dictionary.tsv			
problematika	akitamelborp	problem-at-ik-a	normalized-MorfoCzech_dictionary.tsv			
problematiku	ukitamelborp	problem-at-ik-u	extension-for-ud			
problematiky	ykitamelborp	problem-at-ik-y	normalized-MorfoCzech_dictionary.tsv			
problémech	hcemélborp	problém-ech	extension-for-ud			
problémem	memélborp	problém-e-m	normalized-MorfoCzech_dictionary.tsv			
problémová	ávomélborp	problém-ov-á	extension-for-ud			
problémový	ývomélborp	problém-ov-ý	our-1k-bandsample-lemmas.tsv			
problému	umélborp	problém-u	normalized-MorfoCzech_dictionary.tsv			
problémů	ůmélborp	problém-ů	normalized-MorfoCzech_dictionary.tsv			
problémům	můmélborp	problém-ů-m	normalized-MorfoCzech_dictionary.tsv	problém-ům	OK	
problémy	ymélborp	problém-y	normalized-MorfoCzech_dictionary.tsv			
probleskávat	tavákselborp	pro-blesk-á-v-a-t	normalized_slav_verbs.tsv			
problesknout	tuonkselborp	pro-blesk-nou-t	normalized_slav_verbs.tsv		OK	
probleskovat	tavokselborp	pro-blesk-ova-t	normalized_slav_verbs.tsv			
problýskat	taksýlborp	pro-blýsk-a-t	normalized_slav_verbs.tsv			
problýsknout	tuonksýlborp	pro-blýsk-nou-t	normalized_slav_verbs.tsv		OK	
probodat	tadoborp	pro-bod-a-t	normalized_slav_verbs.tsv			
probodávat	tavádoborp	pro-bod-á-v-a-t	normalized_slav_verbs.tsv			
probodeni	inedoborp	pro-bod-en-i	our-2k-bandsample-forms.tsv			
probodnout	tuondoborp	pro-bod-nou-t	our-2k-bandsample-lemmas.tsv		OK	
proboha	ahoborp	pro-boh-a	normalized-MorfoCzech_dictionary.tsv			
probojovat	tavojoborp	pro-boj-ova-t	normalized_slav_verbs.tsv			
probojovávat	tavávojoborp	pro-boj-ová-v-a-t	normalized_slav_verbs.tsv			
probořit	tiřoborp	pro-boř-i-t	normalized_slav_verbs.tsv			
probourat	taruoborp	pro-bour-a-t	normalized_slav_verbs.tsv			
probouzet	tezuoborp	pro-bouz-e-t	normalized_slav_verbs.tsv			
probrat	tarborp	pro-br-a-t	normalized_slav_verbs.tsv			
probudí	íduborp	pro-bud-í	normalized-MorfoCzech_dictionary.tsv			
probudil	liduborp	pro-bud-i-l	normalized-MorfoCzech_dictionary.tsv			
probudila	aliduborp	pro-bud-i-l-a	our-2k-bandsample-forms.tsv			
probudili	iliduborp	pro-bud-i-l-i	normalized-MorfoCzech_dictionary.tsv			
probudím	míduborp	pro-bud-í-m	extension-for-ud		OK	
probudit	tiduborp	pro-bud-i-t	our-2k-bandsample-lemmas.tsv			
probůh	hůborp	pro-bůh	normalized-MorfoCzech_dictionary.tsv			
procákův	vůkácorp	procák-ův	our-2.1k-uniffreqsample-lemmas.tsv			
procedit	tidecorp	pro-ced-i-t	normalized_slav_verbs.tsv			
proceduru	urudecorp	proced-ur-u	normalized-MorfoCzech_dictionary.tsv			
procedury	yrudecorp	proced-ur-y	extension-for-ud			
procent	tnecorp	procent	extension-for-ud			
procenta	atnecorp	procent-a	extension-for-ud			
procento	otnecorp	procent-o	our-2.1k-uniffreqsample-lemmas.tsv			
procentům	můtnecorp	procent-ům	extension-for-ud			
procenty	ytnecorp	procent-y	extension-for-ud			
proces	secorp	proces	our-2.1k-uniffreqsample-lemmas.tsv			
procesem	mesecorp	proces-em	extension-for-ud			
procestovat	tavotsecorp	pro-cest-ova-t	normalized_slav_verbs.tsv			
procesu	usecorp	proces-u	normalized-MorfoCzech_dictionary.tsv			
procesů	ůsecorp	proces-ů	normalized-MorfoCzech_dictionary.tsv			
procesy	ysecorp	proces-y	normalized-MorfoCzech_dictionary.tsv			
procezovat	tavozecorp	pro-cez-ova-t	normalized_slav_verbs.tsv			
procitat	taticorp	pro-cit-a-t	normalized_slav_verbs.tsv			
procítit	titícorp	pro-cít-i-t	normalized_slav_verbs.tsv			
procitl	lticorp	pro-cit-l	normalized-MorfoCzech_dictionary.tsv			
procitli	ilticorp	pro-cit-l-i	normalized-MorfoCzech_dictionary.tsv			
procitlo	olticorp	pro-cit-l-o	normalized-MorfoCzech_dictionary.tsv			
procitnout	tuonticorp	pro-cit-nou-t	normalized_slav_verbs.tsv		OK	
procivět	těvicorp	pro-civ-ě-t	normalized_slav_verbs.tsv			
proclít	tílcorp	pro-cl-í-t	normalized_slav_verbs.tsv			
proclívat	tavílcorp	pro-cl-í-v-a-t	normalized_slav_verbs.tsv			
procourat	taruocorp	pro-cour-a-t	normalized_slav_verbs.tsv			
procvakat	takavcorp	pro-cvak-a-t	normalized_slav_verbs.tsv			
procvakávat	tavákavcorp	pro-cvak-á-v-a-t	normalized_slav_verbs.tsv			
procvaknout	tuonkavcorp	pro-cvak-nou-t	normalized_slav_verbs.tsv		OK	
procvičit	tičivcorp	pro-cvič-i-t	normalized_slav_verbs.tsv			
procvičovat	tavočivcorp	pro-cvič-ova-t	normalized_slav_verbs.tsv			
procvikaný	ýnakivcorp	pro-cvik-a-n-ý	our-2.1k-uniffreqsample-lemmas.tsv			
procvikat	takivcorp	pro-cvik-a-t	normalized_slav_verbs.tsv			
procvikávat	tavákivcorp	pro-cvik-á-v-a-t	normalized_slav_verbs.tsv			
procviknout	tuonkivcorp	pro-cvik-nou-t	normalized_slav_verbs.tsv		OK	
proč	čorp	proč	inconsist-our-winner			
pročechrat	tarhcečorp	pro-čechr-a-t	normalized_slav_verbs.tsv			
pročechrávat	tavárhcečorp	pro-čechr-á-v-a-t	normalized_slav_verbs.tsv			
pročekat	takečorp	pro-ček-a-t	normalized_slav_verbs.tsv			
pročesat	tasečorp	pro-čes-a-t	normalized_slav_verbs.tsv			
pročetl	ltečorp	pro-čet-l	our-2k-bandsample-forms.tsv			
pročež	žečorp	pro-č-e-ž	normalized-MorfoCzech_dictionary.tsv	pro č ež	OK	
pročísnout	tuonsíčorp	pro-čís-nou-t	normalized_slav_verbs.tsv		OK	
pročíst	tsíčorp	pro-čís-t	our-2k-bandsample-lemmas.tsv			
pročísti	itsíčorp	pro-číst-i	normalized_slav_verbs.tsv	pro-čís-ti	OK	
pročistil	litsičorp	pro-čist-i-l	normalized-MorfoCzech_dictionary.tsv			
pročistit	titsičorp	pro-čist-i-t	normalized_slav_verbs.tsv			
pročišťovat	tavoťšičorp	pro-čišť-ova-t	normalized_slav_verbs.tsv			
pročítat	tatíčorp	pro-čít-a-t	normalized_slav_verbs.tsv			
pročítávání	ínávátíčorp	pro-čít-á-v-á-n-í	our-1k-bandsample-lemmas.tsv			
pročpak	kapčorp	proč-pak	normalized-MorfoCzech_dictionary.tsv			
pročpět	těpčorp	pro-čp-ě-t	normalized_slav_verbs.tsv			
prodá	ádorp	pro-d-á	normalized-MorfoCzech_dictionary.tsv			
prodal	ladorp	pro-d-a-l	normalized-MorfoCzech_dictionary.tsv			
prodala	aladorp	pro-d-a-l-a	extension-for-ud			
prodaly	yladorp	pro-d-a-l-y	extension-for-ud			
prodáme	emádorp	pro-d-á-me	our-2k-bandsample-forms.tsv			
prodáno	onádorp	pro-d-á-n-o	extension-for-ud			
prodány	ynádorp	pro-d-á-n-y	extension-for-ud			
prodaných	hcýnadorp	pro-d-a-n-ých	extension-for-ud			
prodat	tadorp	pro-d-a-t	our-2k-bandsample-lemmas.tsv			
prodává	ávádorp	pro-d-á-v-á	normalized-MorfoCzech_dictionary.tsv			
prodavače	ečavadorp	pro-d-a-v-a-č-e	extension-for-ud			
prodavaček	kečavadorp	pro-d-a-v-ač-ek	extension-for-ud			
prodavačů	ůčavadorp	pro-d-a-v-a-č-ů	normalized-MorfoCzech_dictionary.tsv			
prodávají	íjavádorp	pro-d-á-v-aj-í	normalized-MorfoCzech_dictionary.tsv			
prodávající	ícíjavádorp	pro-d-á-v-aj-íc-í	extension-for-ud		OK	
prodávajícího	ohícíjavádorp	pro-d-á-v-aj-íc-ího	extension-for-ud		OK	
prodával	lavádorp	pro-d-á-v-a-l	normalized-MorfoCzech_dictionary.tsv			
prodávala	alavádorp	pro-d-á-v-a-l-a	extension-for-ud			
prodávali	ilavádorp	pro-d-á-v-a-l-i	extension-for-ud			
prodávám	mávádorp	pro-d-á-v-á-m	normalized-MorfoCzech_dictionary.tsv			
prodáváme	emávádorp	pro-d-á-v-á-me	extension-for-ud			
prodávaná	ánavádorp	pro-d-á-v-a-n-á	extension-for-ud			
prodávaném	ménavádorp	pro-d-á-v-a-n-ém	extension-for-ud			
prodávaných	hcýnavádorp	pro-d-á-v-a-n-ých	extension-for-ud			
prodávat	tavádorp	pro-d-á-v-a-t	normalized_slav_verbs.tsv			
prodáváte	etávádorp	pro-d-á-v-á-te	extension-for-ud			
prodebatovat	tavotabedorp	pro-debat-ova-t	normalized_slav_verbs.tsv			
prodej	jedorp	pro-d-e-j	normalized-MorfoCzech_dictionary.tsv			
prodejce	ecjedorp	pro-d-ej-c-e	extension-for-ud			
prodejci	icjedorp	pro-d-ej-c-i	extension-for-ud			
prodejců	ůcjedorp	pro-d-ej-c-ů	extension-for-ud			
prodeje	ejedorp	pro-d-ej-e	extension-for-ud		OK	
prodejem	mejedorp	pro-d-ej-em	extension-for-ud		OK	
prodeji	ijedorp	pro-d-ej-i	extension-for-ud			
prodejích	hcíjedorp	pro-d-ej-ích	extension-for-ud			
prodejna	anjedorp	pro-d-ej-n-a	extension-for-ud			
prodejně	ěnjedorp	pro-d-ej-n-ě	extension-for-ud			
prodejní	ínjedorp	pro-d-ej-n-í	extension-for-ud			
prodejnosti	itsonjedorp	pro-d-ej-n-ost-i	extension-for-ud		OK	
prodejny	ynjedorp	pro-d-ej-n-y	extension-for-ud			
proděláme	emálědorp	pro-děl-á-me	extension-for-ud			
prodělat	talědorp	pro-děl-a-t	normalized_slav_verbs.tsv			
prodělávám	máválědorp	pro-děl-á-v-á-m	normalized-MorfoCzech_dictionary.tsv			
prodělávat	taválědorp	pro-děl-á-v-a-t	normalized_slav_verbs.tsv			
prodělek	kelědorp	pro-děl-ek	extension-for-ud			
proděravět	těvarědorp	pro-děr-av-ě-t	normalized_slav_verbs.tsv			
proděravit	tivarědorp	pro-děr-av-i-t	normalized_slav_verbs.tsv			
proděravovat	tavovarědorp	pro-děr-av-ova-t	normalized_slav_verbs.tsv			
prodchnout	tuonhcdorp	pro-dch-nou-t	normalized_slav_verbs.tsv		OK	
prodíral	larídorp	pro-dír-a-l	normalized-MorfoCzech_dictionary.tsv			
prodírat	tarídorp	pro-dír-a-t	normalized_slav_verbs.tsv			
prodiskutovat	tavotuksidorp	pro-diskut-ova-t	normalized_slav_verbs.tsv			
prodlet	teldorp	pro-dl-e-t	normalized_slav_verbs.tsv			
prodlévá	ávéldorp	pro-dlé-v-á	normalized-MorfoCzech_dictionary.tsv			
prodlévat	tavéldorp	pro-dlé-v-a-t	normalized_slav_verbs.tsv			
prodloužená	ánežuoldorp	pro-dlouž-en-á	our-2.1k-uniffreqsample-lemmas.tsv			
prodloužený	ýnežuoldorp	pro-dlouž-en-ý	our-2.1k-uniffreqsample-lemmas.tsv			
prodloužit	tižuoldorp	pro-dlouž-i-t	normalized_slav_verbs.tsv			
prodlužit	tižuldorp	pro-dluž-i-t	normalized_slav_verbs.tsv			
prodlužovat	tavožuldorp	pro-dluž-ova-t	normalized_slav_verbs.tsv			
prodlužuje	ejužuldorp	pro-dluž-uje	extension-for-ud		OK	
prodrat	tardorp	pro-dr-a-t	normalized_slav_verbs.tsv			
prodraží	ížardorp	pro-draž-í	extension-for-ud			
prodražit	tižardorp	pro-draž-i-t	normalized_slav_verbs.tsv			
prodřít	tířdorp	pro-dř-í-t	normalized_slav_verbs.tsv			
producent	tnecudorp	pro-duc-ent	extension-for-ud			
producentů	ůtnecudorp	pro-duc-ent-ů	extension-for-ud			
producírování	ínávorícudorp	pro-duc-ír-ová-n-í	our-1k-bandsample-lemmas.tsv			
produkce	eckudorp	pro-duk-c-e	extension-for-ud			
produkční	ínčkudorp	pro-duk-č-n-í	extension-for-ud			
produkovat	tavokudorp	produk-ova-t	normalized_slav_verbs.tsv			
produkt	tkudorp	pro-dukt	inconsist-ostrava-winner			
produktivitou	uotivitkudorp	pro-dukt-iv-it-ou	extension-for-ud			
produktivity	ytivitkudorp	pro-dukt-iv-it-y	extension-for-ud			
produktivnější	íšjěnvitkudorp	pro-dukt-iv-n-ějš-í	extension-for-ud			
