vyřešení	ínešeřyv	vy řeš en í		
zavěšení	ínešěvaz	za věš en í		
rozlišení	ínešilzor	roz liš en í		
zmenšení	ínešnemz	z men š en í		
zlepšení	ínešpelz	z lep š en í		
zvětšení	íneštěvz	z vět š en í		
rušení	ínešur	ruš en í		
čtení	ínetč	čt en í		
odečtení	ínetčedo	ode čt en í		
přečtení	ínetčeřp	pře čt en í		
maštění	ínětšam	mašt ěn í		
zajištění	ínětšijaz	za jišt ěn í		
pojištění	ínětšijop	po jišt ěn í		
vytištění	ínětšityv	vy tišt ěn í		
propouštění	ínětšuoporp	pro poušt ě n í		
vybaveni	inevabyv	vy bav en i		
uzdravení	ínevardzu	u zdrav en í		
zastavení	ínevatsaz	za stav en í		
sestavení	ínevatses	se stav en í		
postavení	ínevatsop	po stav en í		
vyslovení	ínevolsyv	vy slov en í		
ustanovení	ínevonatsu	u stanov en í		
zhotovení	ínevotohz	z hotov en í		
zařazení	ínezařaz	za řaz en í		
osvobození	ínezobovso	o svoboz en í		
poškození	ínezokšop	po škoz en í		
posouzení	ínezuosop	po souz en í		
zvážení	ínežávz	z váž en í		
snížení	ínežíns	s níž en í		
zatížení	ínežítaz	za tíž en í		
založení	ínežolaz	za lož en í		
odložení	ínežoldo	od lož en í		
složení	ínežols	s lož en í		
uložení	ínežolu	u lož en í		
držení	ínežrd	drž en í		
dodržení	ínežrdod	do drž e n í		
prodejní	ínjedorp	pro d ej n í		
studijní	ínjiduts	stud ij n í		
strojní	ínjorts	stroj n í		
nelegální	ínlágelen	ne leg ál n í		
speciální	ínláiceps	spec iál n í		
oficiální	ínláicifo	ofici ál n í		
potenciální	ínláicnetop	potenc iál n í		
mediální	ínláidem	medi ál n í	"	
vertikální	ínlákitrev	vertik ál n í		
minimální	ínláminim	minim ál n í		
maximální	ínlámixam	maxim ál n í		
normální	ínlámron	norm ál n í		
generální	ínláreneg	generál n í		
jednosemestrální	ínlártsemesondej	jedn o semestr ál n í		
horizontální	ínlátnoziroh	horizont ál n í		
totální	ínlátot	totál n í		
manuální	ínláunam	manu ál n í		
kontinuální	ínláunitnok	kon tinu ál n í	"	
sexuální	ínláuxes	sex uál n í		
adaptabilní	ínlibatpada	adapt abil n í		
stabilní	ínlibats	stabil n í	"	
konvertibilní	ínlibitrevnok	kon vert ibil n í	"	
mobilní	ínlibom	mobil n í		
textilní	ínlitxet	textil n í		
školní	ínlokš	škol n í		
náplní	ínlpán	ná pln í		
reklamní	ínmalker	reklam n í		
firemní	ínmerif	firem n í		
přítomní	ínmotířp	pří t om n í		
denní	ínned	den n í		
dvoudenní	ínneduovd	dv ou den n í		
týdenní	ínnedýt	týden n í		
telefonní	ínnofelet	tele fon n í		
schopní	ínpohcs	s chop n í		
neschopní	ínpohcsen	ne s chop n í		
nákupní	ínpukán	ná kup n í		
výstupní	ínputsýv	vý stup n í		
terciární	ínráicret	terc iál n í		
jarní	ínraj	jar n í		
nepopulární	ínrálupopen	ne popul ár n í		
seminární	ínránimes	semin ár n í		
požární	ínrážop	po žár n í		
protipožární	ínrážopitorp	proti po žár n í		
iluzorní	ínrozuli	iluz orn í	"	
servisní	ínsivres	servis n í		
úspěšní	ínšěpsú	ú spěš n í		
letošní	ínšotel	letoš n í		
advokátní	íntákovda	ad vok át n í		
separátní	íntárapes	se par át n í		
adekvátní	íntávkeda	ad ekvát n í		
kreditní	íntiderk	kredit n í		
realitní	íntilaer	real it n í		
kvalitní	íntilavk	kval it n í		
nekvalitní	íntilavken	ne kval it n í		
prioritní	íntiroirp	prior it n í		
kontaktní	íntkatnok	kon takt n í		
perfektní	íntkefrep	per fekt n í		
fakultní	íntlukaf	fakult n í		
třicetiprocentní	íntnecorpiteciřt	tři cet i procent n í		
pětiprocentní	íntnecorpitěp	pět i procent n í	"n	
stoprocentní	íntnecorpots	st o procent n í		
permanentní	íntnenamrep	per man ent n í	"	
horentní	íntneroh	horent n í		
zdravotní	íntovardz	zdrav ot n í		
celoživotní	íntovižolec	cel o ži v ot n í		
exportní	íntropxe	ex port n í		
kostní	íntsok	kost n í		
hmotnostní	íntsontomh	hmot n ost n í		
vůní	ínův	vůn í		
právní	ínvárp	práv n í		
výstavní	ínvatsýv	vý stav n í		
masivní	ínvisam	mas iv n í	"	
legislativní	ínvitalsigel	legisl at iv n í	"	
administrativní	ínvitartsinimda	ad ministr at iv n í	"	
kvalitativní	ínvitatilavk	kval it at iv n í		
atraktivní	ínvitkarta	a trakt iv n í		
efektivní	ínvitkefe	efekt iv n í		
restriktivní	ínvitkirtser	re strikt iv n í		
intenzivní	ínviznetni	in tenz iv n í		
bankovní	ínvoknab	bank ovn í		
venkovní	ínvoknev	ven k ovn í		
mimoslovní	ínvolsomim	mimo slov n í		
úrovni	invorú	ú rov n i		
komplexní	ínxelpmok	kom plex n í		
lázní	ínzál	lázn í		
plzni	inzlp	plzn i		
pulzní	ínzlup	pulz n í		
provozní	ínzovorp	pro voz n í		
nervózní	ínzóvren	nerv óz n í		
konkurzní	ínzruknok	konkurz n í		
různí	ínzůr	různ í		
soutěžní	ínžětuos	sou těž n í		
jižní	ínžij	již n í		
tržní	ínžrt	trž n í		
veletržní	ínžrtelev	vele trž n í		
nepotápí	ípátopen	ne po táp í		
lepí	ípel	lep í		
trpí	íprt	trp í		
koupi	ipuok	koup i		
koupí	ípuok	koup í		
nakoupí	ípuokan	na koup í		
čzpi	ipzč	č z p i		
nedaří	ířaden	ne dař í		
návrháři	iřáhrván	ná vrh ář i		
strojaři	iřajorts	stroj ař i		
lékaři	iřakél	lék ař i		
kanceláři	iřálecnak	kancelář i		
kanceláří	ířálecnak	kancelář í		
konstruktéři	iřétkurtsnok	kon strukt éř i		
manažeři	iřežanam	manaž eř i		
jiří	ířij	jiř í	"n	
míří	ířím	míř í		
vyhoří	ířohyv	vy hoř í		
kontroloři	iřolortnok	kontrol oř i		
zámoří	ířomáz	zá moř í		
spoří	ířops	s poř í		
laboratoři	iřotarobal	labor at oř i		
distributoři	iřotubirtsid	dis tribu t oř i		
ušetří	ířtešu	u šetř í		
neušetří	ířtešuen	ne u šetř í		
počasí	ísačop	po čas í		
souhlasí	ísalhuos	sou hlas í		
nespasí	ísapsen	ne s pas í	etymologie je prý skutečně od pást, významově těžko někdo bude pociťovat souvislost, ale zase by bylo hezky jednoduchý to segmentovat všechno stejně :)	
profesi	iseforp	pro fes i		
profesí	íseforp	pro fes í		
emisí	ísime	emis í		
jakéhosi	isohékaj	jak ého si		
diskusí	ísuksid	diskus í		
nemusí	ísumen	ne mus í		
obnáší	íšánbo	ob náš í		
přenáší	íšáneřp	pře náš í		
nesnáší	íšánsen	ne s náš í		
straší	íšarts	straš í		
rychlejší	íšjelhcyr	rychl ejš í		
pravděpodobnější	íšjěnbodopědvarp	prav d ě po dob n ějš í		
nejnáročnější	íšjěnčoránjen	nej ná roč n ějš í		
zásadnější	íšjěndasáz	zá sad n ějš í		
výhodnější	íšjěndohýv	vý hod n ějš í		
nejvýznamnější	íšjěnmanzývjen	nej vý znam n ějš í		
účinnější	íšjěnničú	ú čin n ějš í		
populárnější	íšjěnrálupop	popul ár n ějš í		
úspěšnější	íšjěnšěpsú	ú spěš n ějš í		
samostatnější	íšjěntatsomas	sam o stat n ějš í		
kvalitnější	íšjěntilavk	kval it n ějš í		
levnější	íšjěnvel	lev n ějš í		
nejlevnější	íšjěnveljen	nej lev n ějš í		
nejaktivnější	íšjěnvitkajen	nej akt iv n ějš í		
nejefektivnější	íšjěnvitkefejen	nej efekt iv n ějš í		
produktivnější	íšjěnvitkudorp	pro dukt iv n ějš í		
průraznější	íšjěnzarůrp	prů raz n ějš í		
drastičtější	íšjětčitsard	drastič t ějš í	"	
nejdůležitější	íšjětiželůdjen	nej dů lež it ějš í		
zvídavější	íšjěvadívz	z víd a v ějš í		
nejzajímavější	íšjěvamíjazjen	nej za jím a v ějš í		
přemýšlivější	íšjěvilšýmeřp	pře mýšl iv ějš í		
delší	íšled	del š í		
sebelepší	íšpelebes	seb e lep š í		
nepolepší	íšpelopen	ne po lep š í	"	
nejjednodušší	íššudondejjen	nej jedn o duš š í		
naruší	íšuran	na ruš í		
poruší	íšurop	po ruš í		
výši	išýv	výš i		
výší	íšýv	výš í		
snazší	íšzans	snaz š í		
dražší	íšžard	draž š í		
nejnižší	íšžinjen	nej niž š í		
najatí	ítajan	na j a t í	"	
zaplatí	ítalpaz	za plat í		
vyplatí	ítalpyv	vy plat í		
zatratí	ítartaz	za trat í		
američtí	ítčirema	američ t í		
stopětadvaceti	itecavdatěpots	sto pět a dv a cet i		
přijetí	ítejiřp	při j e t í		
naletí	ítelan	na let í		
desetiletí	ítelitesed	deset i let í	"	
čtvrtletí	íteltrvtč	čtvrt let í		
pamětí	ítěmap	pamět í		
přepětí	ítěpeřp	pře p ě t í		
cítí	ítíc	cít í		
kontilití	ítilitnok	konti li t í		
sítí	ítís	sít í		
devíti	itíved	devít i		
přežití	ítižeřp	pře ži t í		
dožití	ítižod	do ži t í		
zneužití	ítižuenz	z ne u ži t í		
využití	ítižuyv	vy u ži t í		
studenti	itneduts	stud ent i		
pacienti	itneicap	pacient i		
klienti	itneilk	klient i		
absolventi	itnevlosba	ab solv ent i		
zhodnotí	ítondohz	z hod n ot í		
experti	itrepxe	expert i		
součásti	itsáčuos	sou část i		
součástí	ítsáčuos	sou část í		
oblastí	ítsalbo	oblast í		
jisti	itsij	jist i		
neznalosti	itsolanzen	ne zn a l ost i		
rychlostí	ítsolhcyr	rychl ost í		
zvyklostí	ítsolkyvz	z vyk l ost í		
zaměstnanosti	itsonantsěmaz	za měst n an ost i		
nezaměstnanosti	itsonantsěmazen	ne za měst n an ost i		
informovanosti	itsonavomrofni	in form ova n ost i		
pravděpodobnosti	itsonbodopědvarp	prav d ě po dob n ost i		
pravděpodobností	ítsonbodopědvarp	prav d ě po dob n ost í		
působnosti	itsonbosůp	pů sob n ost i		
společností	ítsončelops	spol eč n ost í		
přednosti	itsondeřp	před n ost i		
předností	ítsondeřp	před n ost í		
dovednosti	itsondevod	do ved n ost i		
průchodnosti	itsondohcůrp	prů chod n ost i		
prodejnosti	itsonjedorp	pro d ej n ost i		
veřejnosti	itsonjeřev	veřej n ost i		
nečitelnosti	itsonletičen	ne čit eln ost i	"	
přítomností	ítsonmotířp	pří t om n ost í		
nepřítomnosti	itsonmotířpen	ne pří t om n ost i		
nečinnosti	itsonničen	ne čin n ost i		
účinnosti	itsonničú	ú čin n ost i		
účinností	ítsonničú	ú čin n ost í		
náklonností	ítsonnolkán	ná klon n ost í		
neschopnosti	itsonpohcsen	ne s chop n ost i		
opatrností	ítsonrtapo	o patr n ost í		
současnosti	itsonsačuos	sou čas n ost i		
přesností	ítsonseřp	přesn ost í		
úspěšnosti	itsonšěpsú	ú spěš n ost i		
splatnosti	itsontalps	s plat n ost i		
nectností	ítsontcen	ne ctn ost í		
hmotnosti	itsontomh	hmot n ost i		
vlastností	ítsontsalv	vlast n ost í		
návštěvnosti	itsonvětšván	návštěv n ost i		
starostí	ítsorats	star ost í		
nemovitosti	itsotivomen	ne movit ost i		
nemovitostí	ítsotivomen	ne movit ost í		
záležitosti	itsotiželáz	zá lež i t ost i		
záležitostí	ítsotiželáz	zá lež it ost í		
příležitostí	ítsotiželířp	pří lež it ost í		
zajímavosti	itsovamíjaz	za jím a v ost i		
hotovostí	ítsovotoh	hotov ost í		
pustí	ítsup	pust í		
praští	ítšarp	prašt í		
čeští	ítšeč	češ t í		
thajští	ítšjaht	thaj št í		
huti	ituh	hut i		
zvládnutí	ítundálvz	z vlád nu t í		
vyzvednutí	ítundevzyv	vy z ved nu t í		
zapnutí	ítunpaz	za p nu t í		
přepnutí	ítunpeřp	pře p nu t í		
zahrnutí	ítunrhaz	za hr nu t í		
shrnutí	ítunrhs	s hr nu t í		
nevynutí	ítunyven	ne vy nut í		
odříznutí	ítunzířdo	od říz nu t í		
nabytí	ítyban	na by t í		
krytí	ítyrk	kry t í		
vybaví	ívabyv	vy bav í		
záhlaví	ívalház	zá hlav í		
uzdraví	ívardzu	u zdrav í		
přepraví	ívarpeřp	pře prav í		
nepřipraví	ívarpiřpen	ne při prav í		
vypráví	ívárpyv	vy práv í		
leví	ível	lev í		
spolehliví	ívilhelops	s po leh liv í		
horliví	ívilroh	hor liv í		
navštíví	ívítšvan	navštív í		
uživí	ívižu	u ži v í		
koubovi	ivobuok	koub ovi		
greenwaldovi	ivodlawneerg	green wald ovi		
opravdoví	ívodvarpo	o prav d ov í		
kmenoví	ívonemk	kmen ov í		
manažerovi	ivorežanam	manažer ovi		
distributorovi	ivorotubirtsid	dis tribu t or ovi		
světoví	ívotěvs	svět ov í		
velvyslanectví	ívtcenalsyvlev	vel vy sl a n ec tv í		
stavebnictví	ívtcinbevats	stav eb n ic tv í		
finančnictví	ívtcinčnanif	finanč n ic tv í	"	
hotelnictví	ívtcinletoh	hotel nic tv í		
účetnictví	ívtcintečú	ú čet n i ctv í		
zdravotnictví	ívtcintovardz	zdrav ot nic tv í		
zemědělství	ívtslěděmez	zem ě děl stv í		
nakladatelství	ívtsletadalkan	na klad a tel stv í		
poradenství	ívtsnedarop	po rad en stv í		
příslušenství	ívtsnešulsířp	pří sluš en stv í		
inženýrství	ívtsrýnežni	inženýr stv í		
správcovství	ívtsvocvárps	s práv c ov stv í		
domluví	ívulmod	do mluv í		
promluví	ívulmorp	pro mluv í		
praxí	íxarp	prax í		
displayi	iyalpsid	dis play i	"	
databázi	izábatad	data báz i		
dochází	ízáhcod	do cház í		
drazí	ízard	draz í		
mizí	ízim	miz í		
revizi	iziver	re viz i		
provizí	ízivorp	pro viz í		
příchozí	ízohcířp	pří choz í		
výchozí	ízohcýv	vý choz í		
hrozí	ízorh	hroz í		
nehrozí	ízorhen	ne hroz í		
diskuzi	izuksid	diskuz i		
dokáží	ížákod	do káž í		
snaží	ížans	snaž í		
prodraží	ížardorp	pro draž í		
zdraží	ížardz	z draž í		
automasáží	ížásamotua	auto mas áž í		
pasáži	ižásap	pasáž i		
soutěži	ižětuos	sou těž i		
vynaloží	ížolanyv	vy na lož í		
uloží	ížolu	u lož í		
odnoží	ížondo	od nož í		
marží	ížram	marž í		
obdrží	ížrdbo	ob drž í		
vydrží	ížrdyv	vy drž í		
nevydrží	ížrdyven	ne vy drž í		
údaj	jadú	ú daj		
olej	jelo	o lej		
alexej	jexela	alexej		
souboj	jobuos	sou boj		
viroj	joriv	viroj		
rozvoj	jovzor	roz voj		
kodak	kadok	kodak		
peak	kaep	peak		
nějak	kajěn	ně jak		
náznak	kanzán	ná znak		
horák	károh	hor ák		
dvořák	kářovd	dvoř ák		
divák	kávid	div ák		
frederick	kcirederf	frederick		
dvojnásobek	kebosánjovd	dv oj ná sob ek		
roháček	kečáhor	roh áč ek		
letáček	kečátel	let áč ek		
prodavaček	kečavadorp	pro d a v ač ek		
janeček	kečenaj	jan eč ek		
slovníček	kečínvols	slov níč ek		
dušiček	kečišud	duš iček		
vlček	kečlv	vlč ek		
štoček	kečotš	štoč ek		
luděk	kědul	luděk		
prodělek	kelědorp	pro děl ek		
výdělek	kelědýv	vý děl ek		
popílek	kelípop	po píl ek		
domek	kemod	dom ek		
mezičlánek	kenálčizem	mezi člán ek		
schránek	kenárhcs	s chrán ek		
stánek	kenáts	stán ek		
vstupenek	keneputsv	vs tup en ek		
odpočinek	keničopdo	od poči n ek		
linek	kenil	lin ek		
holínek	keníloh	holín ek		
šimůnek	kenůmiš	šimůn ek		
pírek	keríp	pír ek		
šek	keš	šek		
valášek	kešálav	valáš ek		
přihlášek	kešálhiřp	při hláš ek		
zkoušek	kešuokz	z kouš ek		
látek	ketál	lát ek		
kůzlátek	ketálzůk	kůzl át ek	"	
obrátek	ketárbo	ob rát ek		
dostatek	ketatsod	do sta t ek		
desítek	ketísed	desít ek	"	
jednotek	ketondej	jedn ot ek		
částek	ketsáč	část ek		
náměstek	ketsěmán	ná měst ek		
zbytek	ketybz	z by t ek		
pohledávek	kevádelhop	po hled áv ek		
dodávek	kevádod	do dá v ek		
objednávek	kevándejbo	ob jedn á v ek		
příspěvek	kevěpsířp	pří spě v ek		
dívek	kevíd	dív ek		
škodovek	kevodokš	škod ovek	"	
zakázek	kezákaz	za káz ek		
úvazek	kezavú	ú vaz ek		
položek	kežolop	po lož ek		
hábík	kíbáh	hábík		
karlík	kílrak	karl ík		
orlik	kilro	orl ik	kontext	
zásobník	kínbosáz	zá sob ník		
úředník	kíndeřú	ú řed ník		
ceník	kínec	cen ík		
deník	kíned	den ík		
technik	kinhcet	techn ik		
soukromník	kínmorkuos	sou krom ník		
poplatník	kíntalpop	po plat ník		
účastník	kíntsačú	ú čast ník		
pracovník	kínvocarp	prac ov ník		
spolupracovník	kínvocarpulops	spolu prac ov ník		
zákazník	kínzakáz	zá kaz ník		
dotazník	kínzatod	do taz ník		
ludvík	kívdul	ludvík		
spkk	kkps	s p k k		
vank	knav	vank		
ink	kni	ink		
bangkok	kokgnab	bangkok	"n	
šumperk	krepmuš	šumperk	"n	
handwerk	krewdnah	hand werk		
risk	ksir	risk		
tisk	ksit	tisk		
zisk	ksiz	zisk		
kaučuk	kučuak	kaučuk		
požádal	ladážop	po žád a l		
vyžádal	ladážyv	vy žád a l		
odpovídal	ladívopdo	od po víd a l		
neodpovídal	ladívopdoen	ne od po víd a l		
neprodal	ladorpen	ne pro d a l		
pragoreal	laerogarp	prag o real		
special	laiceps	speci al		
speciál	láiceps	speci ál		
zaujal	lajuaz	za u j a l		
získal	laksíz	získ a l		
setkal	laktes	se tk a l		
jednal	landej	jedn a l		
poznamenal	lanemanzop	po znam en a l		
začínal	laníčaz	za čín a l		
vzňal	laňzv	vz ň a l		
general	lareneg	general		
sehrál	lárhes	se hr á l		
nepobíral	laríbopen	ne po bír a l		
natural	larutan	natural		
uvítal	latívu	u vít a l		
očekával	lavákečo	o ček á v a l		
dostával	lavátsod	do st á v a l		
spočíval	lavíčops	s počí v a l		
nepostupoval	lavoputsopen	ne po stup ova l		
referoval	lavorefer	re fer ova l		
zvyšoval	lavošyvz	z vyš ova l		
konstatoval	lavotatsnok	konstat ova l		
zbankrotoval	lavotorknabz	z bank rot ova l		
provozoval	lavozovorp	pro voz ova l		
považoval	lavožavop	po važ ova l		
doležal	laželod	do lež a l	"n	
provedl	ldevorp	pro ved l		
seidl	ldies	seidl	"n	
chyběl	lěbyhc	chyb ě l		
excel	lecxe	excel		
čerpadel	ledapreč	čerp a del		
letadel	ledatel	let a del		
neseděl	lědesen	ne sed ě l		
vozidel	ledizov	voz i del		
gel	leg	gel		
štíhel	lehítš	štíhel		
zamyslel	lelsymaz	za mysl e l		
utrpěl	lěprtu	u trp ě l		
vyhořel	leřohyv	vy hoř e l		
čísel	lesíč	čís el		
tel	let	tel		
pořadatel	letadařop	po řad a tel		
podnikatel	letakindop	pod nik a tel		
odesilatel	letalisedo	ode sil a tel		
odběratel	letarěbdo	od běr a tel		
dodavatel	letavadod	do d a v a tel		
zaměstnavatel	letavantsěmaz	za měst n a v a tel		
dopisovatel	letavosipod	do pis ova tel		
upisovatel	letavosipu	u pis ova tel		
spotřebitel	letibeřtops	s po třeb i tel		
majitel	letijam	maj i tel		
věřitel	letiřěv	věř i tel		
představitel	letivatsdeřp	před stav i tel		
povel	levop	po vel		
přesáhl	lháseřp	pře sáh l		
proběhl	lhěborp	pro běh l		
podrobil	libordop	pod rob i l	homo, ale ověřeno v textu	
léčil	ličél	léč i l		
nahradil	lidarhan	na hrad i l		
zařadil	lidařaz	za řad i l		
podíl	lídop	po díl		
sdělil	lilěds	s děl i l		
zdůvodnil	lindovůdz	z dů vod n i l		
měnil	liněm	měn i l		
činil	linič	čin i l		
doplnil	linlpod	do pln i l		
uplatnil	lintalpu	u plat n i l		
vlastnil	lintsalv	vlast n i l		
zdůraznil	linzarůdz	z dů raz n i l		
pil	lip	pi l		
zakoupil	lipuokaz	za koup i l		
nastoupil	lipuotsan	na stoup i l		
nehovořil	liřovohen	ne hovoř i l		
tvořil	liřovt	tvoř i l		
vyhlásil	lisálhyv	vy hlás i l		
musil	lisum	mus i l		
zrušil	lišurz	z ruš i l		
převýšil	lišýveřp	pře výš i l		
nezvýšil	lišývzen	ne z výš i l		
zaplatil	litalpaz	za plat i l		
zjistil	litsijz	z jist i l		
textil	litxet	textil		
dostavil	livatsod	do stav i l		
vystavil	livatsyv	vy stav i l		
jevil	livej	jev i l		
navštívil	livítšvan	navštív i l		
stanovil	livonats	stanov i l		
zvážil	ližávz	z váž i l		
přiblížil	ližílbiřp	při blíž i l		
snížil	ližíns	s níž i l		
složil	ližols	s lož i l		
prožil	ližorp	pro ži l		
sdružil	ližurds	s druž i l		
využil	ližuyv	vy u ži l		
koktejl	ljetkok	koktejl		
vznikl	lkinzv	vz nik l		
tull	llut	tull		
alkohol	lohokla	alkohol		
škol	lokš	škol		
monopol	loponom	mono pol		
kapitol	lotipak	kapitol		
orl	lro	o r l		
chutcharatkul	luktarahctuhc	chutcharatkul		
chutharatkul	luktarahtuhc	chutharatkul		
zahrnul	lunrhaz	za hr nu l		
neposkytnul	luntyksopen	ne po skyt nu l		
gigajoul	luojagig	giga joul		
nabyl	lyban	na by l		
resyl	lyser	resyl		
náladám	mádalán	ná lad ám		
pokládám	mádálkop	po klád á m		
nepředpokládám	mádálkopdeřpen	ne před po klád á m		
postrádám	mádártsop	po strád á m		
pomáhám	máhámop	po máh á m		
podnikám	mákindop	pod nik á m		
technikám	mákinhcet	techn ik ám		
lektorkám	mákrotkel	lekt or k ám		
zkouškám	mákšuokz	z kouš k ám		
firmám	mámrif	firm ám		
normám	mámron	norm ám		
změnám	máněmz	z měn ám		
zapomínám	mánímopaz	za po mín á m		
lékárnám	mánrákél	lék ár n ám		
záznam	manzáz	zá znam		
termozáznam	manzázomret	term o zá znam		
kilogram	margolik	kilo gram		
domnívám	mávínmod	do mn í v á m		
nedomnívám	mávínmoden	ne do mn í v á m		
ibm	mbi	i b m		
ecm	mce	e c m		
výrobcem	mecborýv	vý rob c em		
příjemcem	mecmejířp	pří jem c em		
koncem	mecnok	konc em		
plátcem	mectálp	plát c em		
počítačem	mečatíčop	po čít ač em		
něčem	mečěn	ně č em		
dem	med	dem		
odkladem	medalkdo	od klad em		
podkladem	medalkdop	pod klad em		
překladem	medalkeřp	pře klad em		
předpokladem	medalkopdeřp	před po klad em		
vkladem	medalkv	v klad em		
úřadem	medařú	ú řad em		
ohledem	medelho	o hled em		
dohledem	medelhod	do hled em		
geraldem	medlareg	gerald em		
greenwaldem	medlawneerg	green wald em		
fondem	mednof	fondem		
důchodem	medohcůd	dů chod em		
převodem	medoveřp	pře vod em		
důvodem	medovůd	dů vod em		
leasingem	megnisael	leasing em		
psychologem	megolohcysp	psych o log em		
krachem	mehcark	krach em		
předstihem	mehitsdeřp	před stih em		
návrhem	mehrván	ná vrh em		
pódiem	meidóp	pódi em		
pronájem	mejánorp	pro ná jem		
objem	mejbo	ob jem		
prodejem	mejedorp	pro d ej em	"	
olejem	mejelo	o lej em		
rozvojem	mejovzor	roz voj em		
tlakem	mekalt	tlak em		
janákem	mekánaj	janák em	"n	
ležákem	mekážel	lež ák em	"n	
výrobkem	mekborýv	vý rob k em		
dvojnásobkem	mekbosánjovd	dv oj ná sob k em		
periodickém	mékcidoirep	period ick ém		
anglickém	mékcilgna	angl ick ém		
dynamickém	mékcimanyd	dynam ic k ém		
alfabetickém	mékcitebafla	alf a bet ick ém		
vítkovickém	mékcivoktív	vítk ovic k ém	"n	
zásobníkem	mekínbosáz	zá sob ník em		
následníkem	mekíndelsán	ná sled ník em		
únikem	mekinú	ú nik em		
právníkem	mekínvárp	práv ník em		
zákazníkem	mekínzakáz	zá kaz ník em		
celkem	meklec	celk em		
náskokem	mekoksán	ná skok em		
vysokém	mékosyv	vys ok ém		
kanadském	méksdanak	kanad sk ém		
českém	mékseč	čes k ém		
tiskem	meksit	tisk em		
vodotiskem	meksitodov	vod o tisk em		
bangkokském	mékskokgnab	bangkok sk ém	"n	
nemocenském	méksnecomen	ne moc en sk ém		
loňském	méksňol	loň sk ém		
západoevropském	méksporveodapáz	zá pad o evrop sk ém		
inženýrském	méksrýnežni	inženýr sk ém		
bakalářském	méksřálakab	bakalář sk ém		
potravinářském	méksřánivartop	po trav in ář sk ém		
jihlavském	méksvalhij	jihlav sk ém		
tlačítkem	mektíčalt	tlač í tk em		
pojítkem	mektíjop	poj í tk em		
razítkem	mektízar	raz í tk em		
nábytkem	mektybán	ná byt k em		
zvykem	mekyvz	z vyk em		
malém	mélam	mal ém		
platidlem	melditalp	plat i dl em		
odběratelem	meletarěbdo	od běr a tel em		
dodavatelem	meletavadod	do d a v a tel em		
cestovatelem	meletavotsec	cest ova tel em		
spotřebitelem	meletibeřtops	s po třeb i tel em		
ředitelem	meletideř	řed i tel em		
vilém	méliv	vilém		
teplem	melpet	tep l em		
minulém	mélunim	mi nu l ém		
pavlem	melvap	pavl em		
programem	memargorp	program em		
minimem	meminim	minim em		
pronájmem	memjánorp	pro ná jm em		
pojmem	memjop	po jm em		
mechanismem	memsinahcem	mechan ism em		
marianem	menairam	marian em	"n	
odeslaném	ménalsedo	ode sl a n ém		
prodávaném	ménavádorp	pro d á v a n ém		
žádném	méndáž	žádn ém		
pohlédnem	mendélhop	po hléd n e m		
svobodném	méndobovs	svobod n ém		
zvoleném	ménelovz	z vol en ém		
uskutečněném	méněnčetuksu	u skuteč n ěn ém		
vydařeném	méneřadyv	vy dař en ém		
zavěšeném	ménešěvaz	za věš en ém		
nájemném	ménmeján	ná jem n ém		
telefonem	menofelet	tele fon em		
regionem	menoiger	region em		
dostupném	ménputsod	do stup n ém		
vstupném	ménputsv	v stup n ém		
průměrném	ménrěmůrp	prů měr n ém		
odborném	ménrobdo	od bor n ém		
současném	ménsačuos	sou čas n ém		
samoopravném	ménvarpoomas	sam o o prav n ém		
správném	ménvárps	s práv n ém		
běžném	ménžěb	běž n ém		
tempem	mepmet	temp em		
nákupem	mepukán	ná kup em		
nástupem	meputsán	ná stup em		
vstupem	meputsv	vs tup em		
typem	mepyt	typ em		
záměrem	merěmáz	zá měr em		
charakterem	meretkarahc	charakter em		
manažerem	merežanam	manaž er em		
papírem	merípap	papír em		
příkrém	mérkířp	příkr ém		
rozborem	merobzor	roz bor em		
forem	merof	forem		
norem	meron	norem		
iniciátorem	merotáicini	inici át or em	"	
indikátorem	merotákidni	in dik át or em		
rektorem	merotker	rekt or em		
motorem	merotom	motor em		
procesem	mesecorp	proces em		
kongresem	mesergnok	kon gres em		
podpisem	mesipdop	pod pis em		
koksem	meskok	koks em		
přenosem	mesoneřp	pře nos em		
datem	metad	dat em		
státem	metáts	stát em		
dvouletém	mételuovd	dv ou let ém		
pracantem	metnacarp	prac ant em		
konceptem	metpecnok	koncept em		
koncertem	metrecnok	koncert em		
místem	metsím	míst em		
společnostem	metsončelops	spol eč n ost em		
činnostem	metsonnič	čin n ost em		
stanislavem	mevalsinats	stanislav em	"n	
pečlivém	mévilčep	peč liv ém		
teplocitlivém	mévilticolpet	tep l o cit liv ém		
pohybovém	mévobyhop	po hyb ov ém		
důchodovém	mévodohcůd	dů chod ov ém		
celkovém	mévoklec	celk ov ém		
novém	mévon	nov ém		
světovém	mévotěvs	svět ov ém		
prvém	mévrp	prv ém		
představenstvem	mevtsnevatsdeřp	před stav en stv em		
faxem	mexaf	fax em		
dotazem	mezatod	do taz em		
dovozem	mezovod	do voz em		
provozem	mezovorp	pro voz em		
skluzem	mezulks	s kluz em		
ihm	mhi	i h m	kontext	
domácím	mícámod	dom á c ím	"	
spouštěcím	mícětšuops	s poušt ě c ím		
volajícím	mícíjalov	vol aj íc ím		
budoucím	mícuodub	bud ouc ím		
