absolventi 	 ab-solv-ent-i 	 absolvent-i
univerzitního 	 uni-verz-it-n-ího 	 uni-verzit-n-ího
uplynulo 	 u-ply-nu-l-o 	 u-ply-nu-lo
upravili 	 u-prav-i-l-i 	 u-prav-il-i
upíchat 	 u-pích-a-t 	 u-pích-at
uriah 	 uriah 	 uri-ah
urychlila 	 u-rychl-i-l-a 	 urychli-la
určitě 	 urč-it-ě 	 u-rč-i-t-ě
uskladňovat 	 u-s-klad-ň-ova-t 	 us-klad-ň-ova-t
uskutečnily 	 u-s-kut-eč-n-i-l-y 	 u-skuteč-n-i-l-y
usoudí 	 u-soud-í 	 usoud-í
ustanoveními 	 u-stanov-en-ími 	 u-stanoven-ími
ustavičně 	 u-stav-ič-n-ě 	 u-stavič-n-ě
ustrnule 	 u-s-trn-u-l-e 	 u-s-tr-nu-l-e
uvádějí 	 u-vád-ěj-í 	 uváděj-í
uzavírá 	 u-za-vír-á 	 uza-vír-á
uzdraví 	 u-zdrav-í 	 u-zdraví
uzpůsobit 	 u-z-působ-i-t 	 u-z-pů-sob-i-t
učitel 	 uč-i-tel 	 uči-tel
učitelů 	 uč-i-tel-ů 	 uči-tel-ů
uštelovavší 	 u-štel-ova-vš-í 	 u-štelova-vš-í
užitečné 	 u-žit-eč-n-é 	 u-ži-t-eč-n-é
uživit 	 u-živ-i-t 	 u-ži-v-i-t
vajnar 	 vajnar 	 vaj-nar
vakuářskost 	 vaku-ář-sk-ost 	 vaku-ář-skost
valašské 	 valaš-sk-é 	 valašské
vatikánský 	 vatikán-sk-ý 	 vatikánský
velikost 	 vel-ik-ost 	 vel-ikost
velikou 	 vel-ik-ou 	 vel-ikou
velká 	 vel-k-á 	 velk-á
velkého 	 vel-k-é-ho 	 vel-k-ého
velvyslanectví 	 vel-vy-sl-a-n-ec-tv-í 	 velvyslanectví
ventures 	 venture-s 	 ventures
veslař 	 vesl-ař 	 veslař
vespolek 	 ve-s-pol-ek 	 ves-pol-ek
vezmeš 	 vez-m-e-š 	 vez-me-š
vezmou 	 vez-m-ou 	 vez-mou
veřejně 	 veř-ej-n-ě 	 veřej-n-ě
veškerým 	 veš-k-er-ý-m 	 veš-k-erým
vinohradského 	 vinohrad-sk-é-ho 	 vinohrad-sk-ého
vkládáme 	 v-klád-á-me 	 vklád-á-me
vlastního 	 vlast-n-í-ho 	 vlast-n-ího
vlaštovčí 	 vlašt-ov-č-í 	 vlaštovčí
vložkovací 	 v-lož-k-ova-c-í 	 vlož-kova-c-í
vloží 	 v-lož-í 	 vlož-í
vnitřnostech 	 v-nitř-n-ost-e-ch 	 v-nitř-n-ost-ech
vnucoval 	 v-nuc-ova-l 	 v-nuc-oval
vodolově 	 vodolov-ě 	 vod-olov-ě
vozidly 	 voz-i-dl-y 	 vozidly
vrabčí 	 vrab-č-í 	 vrabčí
vrtulníky 	 vrt-ul-ník-y 	 vrtulníky
vrátnice 	 vrát-nic-e 	 vrát-nice
vstoupnutelný 	 v-stoup-nu-teln-ý 	 v-st-oup-nu-teln-ý
vstupenek 	 vs-tup-en-ek 	 v-stup-en-ek
vstupenka 	 v-stup-enk-a 	 v-stup-enka
vstupenku 	 v-stup-enk-u 	 v-stup-en-ku
vstupenky 	 vstup-enk-y 	 v-stupenky
vtokový 	 v-tok-ov-ý 	 vtok-ov-ý
vychlastat 	 vy-chlast-a-t 	 vy-chlasta-t
vychládat 	 vy-chlád-a-t 	 vy-chlád-at
vychrtlý 	 vy-chrt-l-ý 	 vy-chrtl-ý
vycházejí 	 vy-cház-ej-í 	 vy-cház-ejí
vydařeném 	 vy-dař-en-ém 	 vy-dařen-ém
vydělávají 	 vy-děl-á-v-aj-í 	 vy-dělá-v-aj-í
vyjel 	 vy-je-l 	 vy-jel
vykonávali 	 vy-kon-á-v-a-l-i 	 vy-koná-v-a-l-i
vykrášlit 	 vy-kráš-l-i-t 	 vy-kráš-l-it
vymáčkl 	 vy-máčk-l 	 vy-máčkl
vymáčknout 	 vy-máčk-nou-t 	 vy-máčk-nout
vyměřovacímu 	 vy-měř-ova-c-ímu 	 vyměřova-c-ímu
vynaložením 	 vy-na-lož-en-í-m 	 vy-na-lož-en-ím
vynesla 	 vy-nes-l-a 	 vy-nesl-a
vynášejí 	 vy-náš-ej-í 	 vy-nášej-í
vyplul 	 vy-plu-l 	 vy-plul
vyplňující 	 vy-plň-uj-íc-í 	 vy-plňující
vypočísti 	 vy-po-číst-i 	 vy-po-čís-ti
vyprovokovat 	 vy-pro-vok-ova-t 	 vy-provok-ova-t
vypárovací 	 vy-pár-ova-c-í 	 vypárova-c-í
vyrýžovat 	 vy-rýž-ova-t 	 vy-rýž-ovat
vysedával 	 vy-sed-á-v-a-l 	 vy-sed-á-v-al
vysokoškolské 	 vys-ok-o-škol-sk-é 	 vysokoškol-sk-é
vysokoškolský 	 vys-ok-o-škol-sk-ý 	 vysokoškol-sk-ý
vysoká 	 vys-ok-á 	 vysok-á
vysokém 	 vys-ok-ém 	 vysok-ém
vyspinkat 	 vy-sp-ink-a-t 	 vy-spink-a-t
vyspělým 	 vy-spě-l-ým 	 vy-spěl-ým
vysílací 	 vy-síl-a-c-í 	 vy-sílací
vytýkáno 	 vy-týk-á-n-o 	 vy-týká-n-o
vyvrkávat 	 vy-vrk-á-v-a-t 	 vy-vrk-á-v-at
vyvážecí 	 vy-váž-e-c-í 	 vy-vážecí
vyčísti 	 vy-číst-i 	 vy-čísti
vyřinout 	 vy-řin-ou-t 	 vy-ři-nou-t
vzdělání 	 vz-děl-án-í 	 vz-děl-á-n-í
vzít 	 vz-í-t 	 v-zí-t
válka 	 válk-a 	 vál-k-a
vás 	 v-á-s 	 vás
vážný 	 váž-n-ý 	 váž-ný
víte 	 v-í-te 	 ví-te
vítkovice 	 vít-k-ov-ic-e 	 vítk-ovic-e
vítkovickém 	 vítk-ovic-k-ém 	 vítkovic-k-ém
vítězství 	 vítěz-ství 	 vítězstv-í
výcviku 	 vý-cvik-u 	 vý-cviku
výdělek 	 vý-děl-ek 	 vý-dělek
výdělečných 	 vý-děl-eč-n-ých 	 vý-děleč-n-ých
výhodnější 	 vý-hod-n-ějš-í 	 výhodnější
výluka 	 vý-luk-a 	 výluka
výpotek 	 vý-pot-ek 	 vý-potek
výsostným 	 výs-ost-n-ý-m 	 výs-ost-n-ým
výukových 	 vý-uk-ov-ých 	 vý-ukových
významu 	 vý-znam-u 	 vý-znamu
výčitek 	 vý-čit-e-k 	 výčitek
výší 	 výš-í 	 výší
větrovka 	 větr-ovk-a 	 větr-ov-k-a
vůnička 	 vůn-ič-k-a 	 vůn-ičk-a
vůní 	 vůn-í 	 vůní
westermannem 	 westermann-e-m 	 westermann-em
whitney 	 whitney 	 whit-ney
yse 	 y-s-e 	 yse
zachytila 	 za-chyt-i-l-a 	 za-chyt-i-la
zacloumat 	 za-cloum-a-t 	 za-cloum-at
zafilosofovat 	 za-filo-sof-ova-t 	 za-fil-o-sof-ova-t
zahozených 	 za-hoz-en-ý-ch 	 za-hoz-en-ých
zahradník 	 za-hrad-n-ík 	 za-hradník
zahrnutí 	 za-hr-nu-t-í 	 za-hrnu-t-í
zahynul 	 za-hyn-u-l 	 za-hy-nu-l
zakazujícími 	 za-kaz-uj-íc-ími 	 zakazujícími
zakopaný 	 za-kop-a-n-ý 	 za-kopan-ý
zakuklit 	 za-kukl-i-t 	 za-kukl-it
zakusitelno 	 za-kus-i-tel-n-o 	 za-kus-i-teln-o
zakysávat 	 za-kys-á-v-a-t 	 za-kys-á-v-at
zakázek 	 za-káz-ek 	 za-kázek
zakázku 	 za-káz-k-u 	 za-kázku
zakázky 	 za-káz-k-y 	 za-káz-ky
zakázkách 	 za-káz-k-ách 	 za-kázkách
zakývala 	 za-kýv-a-l-a 	 za-kýva-l-a
zakývat 	 za-kýv-a-t 	 za-kýva-t
zalítnout 	 za-lít-nou-t 	 za-lít-nout
zamkl 	 za-mk-l 	 zamkl
zamotávat 	 za-mot-á-v-a-t 	 za-mot-á-v-at
zaměstnancům 	 za-měst-n-an-c-ům 	 za-měst-n-anc-ům
zaměstnání 	 za-měst-n-á-n-í 	 za-měst-n-án-í
zanadávat 	 za-na-d-á-v-a-t 	 za-na-dá-v-a-t
zapadající 	 za-pad-aj-íc-í 	 zapadající
zapomínat 	 za-pomín-a-t 	 za-po-mín-a-t
započísti 	 za-po-číst-i 	 za-po-čís-ti
zapříčiněné 	 za-pří-čin-ěn-é 	 za-příčiněn-é
zasahují 	 za-sah-u-j-í 	 za-sah-uj-í
zasklít 	 za-skl-í-t 	 za-sklít
zasklívaně 	 za-skl-í-v-a-n-ě 	 za-sklí-v-a-n-ě
zaslíbeni 	 za-s-líb-en-i 	 za-slíb-en-i
zasykla 	 za-syk-l-a 	 za-sykl-a
zasypaný 	 za-syp-a-n-ý 	 za-sypa-n-ý
zatrubňovávatelnost 	 za-trub-ň-ová-v-a-teln-ost 	 zatrubň-ová-v-a-teln-ost
zatvrzují 	 za-tvrz-u-j-í 	 zatvrz-uj-í
zatáčka 	 za-táč-k-a 	 za-táčk-a
zaujatý 	 z-au-j-a-t-ý 	 za-u-j-a-t-ý
zaujmouti 	 zau-jm-ou-ti 	 za-u-j-mou-ti
zavřeny 	 za-vř-e-n-y 	 za-vř-en-y
zavřít 	 za-vř-í-t 	 za-vří-t
začpít 	 za-čp-í-t 	 za-čpít
zašmudlat 	 za-šmudl-a-t 	 za-šmudl-at
zblízka 	 z-blíz-k-a 	 zblízka
zchlapčilý 	 z-chlap-č-i-l-ý 	 zchlapčilý
zdaleka 	 z-dal-ek-a 	 zdalek-a
zdeničky 	 zden-ič-k-y 	 zdeničky
zdeněk 	 zdeněk 	 zden-ěk
zdi 	 zd-i 	 zdi
zemana 	 zeman-a 	 zemana
zemím 	 zem-ím 	 zemím
zemědělské 	 zem-ě-děl-sk-é 	 zem-ě-dělské
zemědělských 	 zem-ě-děl-sk-ých 	 zemědělských
zheroizovavší 	 z-hero-izova-vš-í 	 z-heroizova-vš-í
zjednodušení 	 z-jedn-o-duš-en-í 	 z-jedn-oduš-ení
zjednodušilo 	 z-jedn-o-duš-i-l-o 	 z-jedn-o-duš-i-lo
zkoksovat 	 z-koks-ova-t 	 z-koksova-t
zkušeností 	 z-kuš-en-ost-í 	 zkuš-en-ostí
zkypřovat 	 z-kypř-ova-t 	 zkypř-ovat
zlodějsku 	 zl-o-děj-sk-u 	 zlo-děj-sk-u
zločinem 	 zl-o-čin-e-m 	 zl-o-čin-em
zlákat 	 z-lák-a-t 	 zlák-a-t
zlí 	 zl-í 	 zlí
zmramorovatěnost 	 z-mramor-ovat-ě-n-ost 	 z-mramor-ova-t-ě-n-ost
zmultiplicírovaný 	 z-multi-plic-ír-ova-n-ý 	 zmultiplicírova-ný
změněném 	 z-měn-ěn-é-m 	 z-měn-ěn-ém
znalých 	 zn-a-l-ých 	 zna-l-ých
zneužití 	 z-ne-u-ži-t-í 	 z-ne-u-žit-í
znovuoživenost 	 z-nov-u-o-živ-en-ost 	 z-nov-u-oži-v-en-ost
známku 	 znám-k-u 	 znám-ku
znásobovaný 	 z-násob-ova-n-ý 	 znásob-ovan-ý
zněkolikanásobit 	 z-ně-kolik-a-násob-i-t 	 z-ně-kolik-anásobit
zorganizovaný 	 z-organ-iz-ova-n-ý 	 z-organ-izova-n-ý
zostoudit 	 z-o-stoud-i-t 	 z-ostoud-i-t
zpevnět 	 z-pevn-ě-t 	 z-pev-n-ě-t
zprostředkovatelské 	 z-pro-střed-k-ova-tel-sk-é 	 z-pro-středkova-telské
zpuchlý 	 z-puch-l-ý 	 z-puchlý
zpět 	 zpět 	 zpě-t
zpěvačka 	 z-pě-v-a-č-k-a 	 z-pěvačk-a
zrentgenovat 	 z-rentgen-ova-t 	 z-re-ntgen-ova-t
zveřejněné 	 z-veřej-n-ě-n-é 	 z-veřej-n-ěn-é
zveřejnění 	 z-veřej-n-ě-n-í 	 z-veřej-n-ěn-í
zvládnou 	 z-vlád-n-ou 	 z-vlád-nou
zvláště 	 zvláště 	 zvlášt-ě
zvyky 	 z-vyk-y 	 z-vy-k-y
zválcovat 	 z-válc-ova-t 	 z-vál-c-ovat
zvídavější 	 z-víd-a-v-ějš-í 	 z-víd-avější
zádech 	 zád-e-ch 	 zád-ech
zájemci 	 zá-jem-c-i 	 zá-jemc-i
zákazníka 	 zá-kaz-ník-a 	 zákazníka
základem 	 zá-klad-e-m 	 zá-klad-em
zákoníku 	 zá-kon-ík-u 	 zá-koník-u
zámek 	 zá-mek 	 zámek
západními 	 zá-pad-n-ími 	 zá-padn-ími
zápraží 	 zá-praž-í 	 zá-praží
zármutku 	 zá-rmut-k-u 	 zá-rmutk-u
zásobování 	 zá-sob-ová-n-í 	 zá-sobová-n-í
zásobováním 	 zá-sob-ová-n-ím 	 zá-sobován-ím
závazných 	 zá-vaz-n-ých 	 zá-vazných
závazným 	 zá-vaz-n-ým 	 zá-vazným
závislý 	 zá-vis-l-ý 	 zá-visl-ý
závojnatkách 	 zá-voj-n-at-k-á-ch 	 závoj-natk-ách
zčásti 	 z-část-i 	 z-části
zůstal 	 z-ů-sta-l 	 z-ů-stal
úspěchy 	 ú-spěch-y 	 ú-spěchy
úspěšnější 	 ú-spěš-n-ějš-í 	 úspěšnější
úzká 	 úz-k-á 	 úzk-á
účinky 	 ú-čin-k-y 	 účin-k-y
úžasem 	 ú-žas-e-m 	 ú-žas-em
časově 	 čas-ov-ě 	 čas-ově
častovat 	 čast-ova-t 	 čast-ovat
čechy 	 čech-y 	 čechy
čekají 	 ček-aj-í 	 ček-ají
čekal 	 ček-a-l 	 čekal
čekalo 	 ček-a-l-o 	 čeka-lo
čepice 	 čep-ic-e 	 čep-ice
čepici 	 čep-ic-i 	 čepici
černosrstý 	 čern-o-srst-ý 	 čern-osrst-ý
černým 	 čern-ý-m 	 čern-ým
černýšovice 	 čern-ýš-ov-ic-e 	 čern-ýš-ovic-e
českomalínský 	 česk-o-malín-sk-ý 	 čes-k-omalín-sk-ý
českého 	 čes-k-é-ho 	 čes-k-ého
českým 	 čes-k-ým 	 českým
činila 	 čin-i-l-a 	 čin-i-la
čistokrevnou 	 čist-o-krev-n-ou 	 čist-okrev-n-ou
článkem 	 člán-k-e-m 	 člán-kem
čsfr 	 č-s-f-r 	 č-sfr
čsn 	 č-s-n 	 č-sn
čssr 	 č-s-s-r 	 č-ssr
čtveračit 	 čtver-ač-i-t 	 čtverač-i-t
čtvrtletního 	 čtvrt-let-n-ího 	 čtvrtlet-n-ího
čtvrtletí 	 čtvrt-let-í 	 čtvrtlet-í
čtěte 	 čt-ě-te 	 čt-ět-e
čubička 	 čub-ič-k-a 	 čubička
čubičku 	 čub-ič-k-u 	 čubičku
čvaňhat 	 čvaňh-a-t 	 čvaňhat
čzpi 	 č-z-p-i 	 čzpi
částka 	 část-k-a 	 část-ka
částku 	 část-k-u 	 část-ku
čáča 	 čáč-a 	 čáča
číhal 	 číh-a-l 	 číhal
čímkoliv 	 č-í-m-koliv 	 čí-m-koliv
číslovat 	 čísl-ova-t 	 čísl-ovat
ďoubat 	 ďoub-a-t 	 ďoub-at
ďáblem 	 ďábl-em 	 ďáblem
řetězových 	 řetěz-ov-ých 	 řetězových
řezání 	 řez-á-n-í 	 řez-ání
řídkým 	 říd-k-ým 	 řídkým
šedivý 	 šed-iv-ý 	 šediv-ý
šeků 	 šek-ů 	 šeků
šel 	 še-l 	 šel
šestigólový 	 šest-i-gól-ov-ý 	 šest-igól-ov-ý
šibal 	 šib-a-l 	 šib-al
šifrovaných 	 šifr-ova-n-ý-ch 	 šifr-ovan-ých
šimůnek 	 šimůn-ek 	 šimůnek
škrtil 	 škrt-i-l 	 škrt-il
škudlit 	 škud-l-i-t 	 škudli-t
škádlit 	 škádl-i-t 	 škádli-t
šohajky 	 šohaj-k-y 	 šohajky
špicovat 	 špic-ova-t 	 špic-ovat
špionáže 	 špion-áž-e 	 špionáž-e
šplouná 	 šplou-n-á 	 šploun-á
šprýmovat 	 šprým-ova-t 	 šprýmovat
špásovat 	 špás-ova-t 	 špás-ovat
švýcarské 	 švýcar-sk-é 	 švýcar-ské
šílí 	 šíl-í 	 šílí
žehlit 	 žehl-i-t 	 žehli-t
žehrat 	 žehr-a-t 	 že-hr-a-t
žehravost 	 žehr-a-v-ost 	 že-hrav-ost
železárnách 	 želez-árn-ách 	 železárn-ách
ženatý 	 žen-at-ý 	 žen-atý
živelná 	 ži-v-el-n-á 	 ži-v-eln-á
živnostenského 	 ži-v-n-ost-ensk-ého 	 ži-v-nosten-sk-ého
životními 	 ži-v-ot-n-í-m-i 	 ži-v-ot-n-ími
žižkovák 	 žižkov-ák 	 žižkovák
žlábkovávající 	 žláb-k-ová-v-aj-íc-í 	 žláb-ková-v-ající
žáby 	 žáb-y 	 žáby
žádali 	 žád-a-l-i 	 žád-a-li
žádoucí 	 žád-ou-c-í 	 žádoucí
